begins_at,open_price,close_price,high_price,low_price,volume,session,interpolated,symbol
2024-01-31T00:00:00Z,406.960000,397.580000,415.320000,397.210000,47871097,reg,False,MSFT
2024-02-01T00:00:00Z,401.830000,403.780000,408.000000,401.800000,30657726,reg,False,MSFT
2024-02-02T00:00:00Z,403.810000,411.220000,412.650000,403.560000,28256670,reg,False,MSFT
2024-02-05T00:00:00Z,409.900000,405.650000,411.160000,403.990000,25352286,reg,False,MSFT
2024-02-06T00:00:00Z,405.880000,405.490000,407.970000,402.910000,18382624,reg,False,MSFT
2024-02-07T00:00:00Z,407.440000,414.050000,414.300000,407.400000,22340526,reg,False,MSFT
2024-02-08T00:00:00Z,414.050000,414.110000,415.560000,412.530000,21225257,reg,False,MSFT
2024-02-09T00:00:00Z,415.250000,420.550000,420.820000,415.090000,22032844,reg,False,MSFT
2024-02-12T00:00:00Z,420.555000,415.260000,420.740000,414.750000,21202921,reg,False,MSFT
2024-02-13T00:00:00Z,404.940000,406.620000,410.071000,403.390000,27824936,reg,False,MSFT
2024-02-14T00:00:00Z,408.070000,409.490000,409.840000,404.570000,20401190,reg,False,MSFT
2024-02-15T00:00:00Z,408.140000,406.560000,409.130000,404.290000,21825525,reg,False,MSFT
2024-02-16T00:00:00Z,407.960000,404.060000,408.290000,403.440000,22296495,reg,False,MSFT
2024-02-20T00:00:00Z,403.240000,402.790000,404.490000,398.010000,24307915,reg,False,MSFT
2024-02-21T00:00:00Z,400.170000,402.180000,402.290000,397.220000,18631072,reg,False,MSFT
2024-02-22T00:00:00Z,410.190000,411.650000,412.830000,408.570000,27009869,reg,False,MSFT
2024-02-23T00:00:00Z,415.670000,410.350000,415.860000,408.970000,16295879,reg,False,MSFT
2024-02-26T00:00:00Z,411.455000,407.540000,412.160000,407.360000,16193505,reg,False,MSFT
2024-02-27T00:00:00Z,407.990000,407.480000,408.320000,403.850000,14835827,reg,False,MSFT
2024-02-28T00:00:00Z,408.175000,407.720000,409.300000,405.320100,13183125,reg,False,MSFT
2024-02-29T00:00:00Z,408.640000,413.640000,414.200000,405.920000,31947263,reg,False,MSFT
2024-03-01T00:00:00Z,411.270000,415.500000,415.870000,410.880000,17823445,reg,False,MSFT
2024-03-04T00:00:00Z,413.440000,414.920000,417.350000,412.320000,17595956,reg,False,MSFT
2024-03-05T00:00:00Z,413.960000,402.810000,414.250000,400.640000,26919177,reg,False,MSFT
2024-03-06T00:00:00Z,402.970000,402.090000,405.160000,398.390000,22344149,reg,False,MSFT
2024-03-07T00:00:00Z,406.120000,409.210000,409.780000,402.240000,18718479,reg,False,MSFT
2024-03-08T00:00:00Z,407.960000,406.220000,410.420000,404.330000,18002186,reg,False,MSFT
2024-03-11T00:00:00Z,403.762000,404.520000,405.680000,401.260000,16120752,reg,False,MSFT
2024-03-12T00:00:00Z,407.620000,415.280000,415.570000,406.790000,22457003,reg,False,MSFT
2024-03-13T00:00:00Z,418.100000,415.100000,418.180000,411.450000,17115931,reg,False,MSFT
2024-03-14T00:00:00Z,420.240000,425.220000,427.820000,417.990000,34157299,reg,False,MSFT
2024-03-15T00:00:00Z,419.290000,416.420000,422.600000,412.790000,45079903,reg,False,MSFT
2024-03-18T00:00:00Z,414.250000,417.320000,420.730000,413.780000,20105977,reg,False,MSFT
2024-03-19T00:00:00Z,417.830000,421.410000,421.665600,415.550000,19837915,reg,False,MSFT
2024-03-20T00:00:00Z,422.000000,425.230000,425.960000,420.660000,17860085,reg,False,MSFT
2024-03-21T00:00:00Z,429.830000,429.370000,430.820000,427.160000,21296222,reg,False,MSFT
2024-03-22T00:00:00Z,429.700000,428.740000,429.860000,426.070000,17648473,reg,False,MSFT
2024-03-25T00:00:00Z,425.240000,422.860000,427.410000,421.610000,18060450,reg,False,MSFT
2024-03-26T00:00:00Z,425.610000,421.650000,425.990000,421.350000,16725647,reg,False,MSFT
2024-03-27T00:00:00Z,424.440000,421.430000,424.450000,419.010000,16704978,reg,False,MSFT
2024-03-28T00:00:00Z,420.960000,420.720000,421.870000,419.120000,21871161,reg,False,MSFT
2024-04-01T00:00:00Z,423.950000,424.570000,427.890000,422.220000,16315961,reg,False,MSFT
2024-04-02T00:00:00Z,420.110000,421.440000,422.380000,417.840000,17911992,reg,False,MSFT
2024-04-03T00:00:00Z,419.730000,420.450000,423.260000,419.085000,16502264,reg,False,MSFT
2024-04-04T00:00:00Z,424.990000,417.880000,428.670000,417.570000,19370875,reg,False,MSFT
2024-04-05T00:00:00Z,420.010000,425.520000,426.510000,418.320000,16554761,reg,False,MSFT
2024-04-08T00:00:00Z,425.170000,424.590000,427.280000,423.300000,14272387,reg,False,MSFT
2024-04-09T00:00:00Z,426.440000,426.280000,427.740000,421.620000,12512289,reg,False,MSFT
2024-04-10T00:00:00Z,422.190000,423.260000,424.030000,419.700000,16216581,reg,False,MSFT
2024-04-11T00:00:00Z,425.820000,427.930000,429.370000,422.360000,17966423,reg,False,MSFT
2024-04-12T00:00:00Z,424.050000,421.900000,425.179400,419.770000,19253750,reg,False,MSFT
2024-04-15T00:00:00Z,426.600000,413.640000,426.820000,413.430000,20273538,reg,False,MSFT
2024-04-16T00:00:00Z,414.570000,414.580000,418.400000,413.730100,16765616,reg,False,MSFT
2024-04-17T00:00:00Z,417.250000,411.840000,418.880000,410.330000,15855485,reg,False,MSFT
2024-04-18T00:00:00Z,410.630000,404.330000,411.890000,403.950000,21029917,reg,False,MSFT
2024-04-19T00:00:00Z,404.030000,399.120000,405.480000,397.770000,30565789,reg,False,MSFT
2024-04-22T00:00:00Z,400.080000,400.960000,402.850000,395.750000,20286875,reg,False,MSFT
2024-04-23T00:00:00Z,404.235000,407.570000,408.200000,403.060000,15734501,reg,False,MSFT
2024-04-24T00:00:00Z,409.560000,409.060000,412.470000,406.780000,15065330,reg,False,MSFT
2024-04-25T00:00:00Z,394.030000,399.040000,399.889900,388.030000,40586450,reg,False,MSFT
2024-04-26T00:00:00Z,412.170000,406.320000,413.000000,405.760100,29694654,reg,False,MSFT
2024-04-29T00:00:00Z,405.250000,402.250000,406.320000,399.190000,19582091,reg,False,MSFT
2024-04-30T00:00:00Z,401.490000,389.330000,402.160000,389.170000,28781374,reg,False,MSFT
2024-05-01T00:00:00Z,392.610000,395.125000,401.719900,390.310000,23562481,reg,False,MSFT
2024-05-02T00:00:00Z,397.660000,397.840000,399.930000,394.651500,17709364,reg,False,MSFT
2024-05-03T00:00:00Z,402.280000,406.660000,407.150000,401.860000,17446724,reg,False,MSFT
2024-05-06T00:00:00Z,408.760000,413.540000,413.930000,406.370100,16996639,reg,False,MSFT
2024-05-07T00:00:00Z,414.660000,409.340000,414.670000,409.090000,20018228,reg,False,MSFT
2024-05-08T00:00:00Z,408.170000,410.540000,412.230000,406.713200,11792308,reg,False,MSFT
2024-05-09T00:00:00Z,410.570000,412.320000,412.720000,409.100000,14689727,reg,False,MSFT
2024-05-10T00:00:00Z,412.935000,414.740000,415.380000,411.800000,13402281,reg,False,MSFT
2024-05-13T00:00:00Z,418.010000,413.720000,418.348000,410.820000,15440226,reg,False,MSFT
2024-05-14T00:00:00Z,412.020000,416.560000,417.490000,411.550000,15109306,reg,False,MSFT
2024-05-15T00:00:00Z,417.900000,423.080000,423.810000,417.270000,22239533,reg,False,MSFT
2024-05-16T00:00:00Z,421.800000,420.990000,425.420000,420.350000,17530050,reg,False,MSFT
2024-05-17T00:00:00Z,422.540000,420.210000,422.920000,418.025000,15352239,reg,False,MSFT
2024-05-20T00:00:00Z,420.210000,425.340000,426.770000,419.990000,16272137,reg,False,MSFT
2024-05-21T00:00:00Z,426.825000,429.040000,432.970000,424.850000,21453255,reg,False,MSFT
2024-05-22T00:00:00Z,430.090000,430.520000,432.410000,427.130000,18073698,reg,False,MSFT
2024-05-23T00:00:00Z,432.970000,427.000000,433.600000,425.424000,17211689,reg,False,MSFT
2024-05-24T00:00:00Z,427.190000,430.160000,431.055000,424.410000,11855285,reg,False,MSFT
2024-05-28T00:00:00Z,429.630000,430.320000,430.820000,426.600000,15718024,reg,False,MSFT
2024-05-29T00:00:00Z,425.690000,429.170000,430.940000,425.690000,15517130,reg,False,MSFT
2024-05-30T00:00:00Z,424.300000,414.760000,424.300000,414.240000,28424847,reg,False,MSFT
2024-05-31T00:00:00Z,416.750000,415.605000,416.750000,404.510000,47995250,reg,False,MSFT
2024-06-03T00:00:00Z,415.525000,413.520000,416.430000,408.923400,17484675,reg,False,MSFT
2024-06-04T00:00:00Z,412.430000,416.160000,416.440000,409.675000,14348917,reg,False,MSFT
2024-06-05T00:00:00Z,417.810000,424.010000,424.080000,416.300000,16988038,reg,False,MSFT
2024-06-06T00:00:00Z,424.010000,424.520000,425.310000,420.580000,14861251,reg,False,MSFT
2024-06-07T00:00:00Z,426.200000,423.850000,426.280000,423.000000,13621650,reg,False,MSFT
2024-06-10T00:00:00Z,424.700000,427.870000,428.080000,423.890000,14003034,reg,False,MSFT
2024-06-11T00:00:00Z,425.475000,432.680000,432.820000,425.250000,14551101,reg,False,MSFT
2024-06-12T00:00:00Z,435.320000,441.060000,443.400000,433.250000,22366233,reg,False,MSFT
2024-06-13T00:00:00Z,440.850000,441.580000,443.390000,439.370000,15960565,reg,False,MSFT
2024-06-14T00:00:00Z,438.275000,442.570000,443.137600,436.721000,13581985,reg,False,MSFT
2024-06-17T00:00:00Z,442.585000,448.370000,450.940000,440.720000,20790030,reg,False,MSFT
2024-06-18T00:00:00Z,449.705000,446.340000,450.140000,444.890000,17112504,reg,False,MSFT
2024-06-20T00:00:00Z,446.300000,445.700000,446.530000,441.270000,19877378,reg,False,MSFT
2024-06-21T00:00:00Z,447.380000,449.780000,450.580000,446.510000,34486172,reg,False,MSFT
2024-06-24T00:00:00Z,449.800000,447.670000,452.750000,446.410000,15913719,reg,False,MSFT
2024-06-25T00:00:00Z,448.250000,450.950000,451.420000,446.750000,16747529,reg,False,MSFT
2024-06-26T00:00:00Z,449.000000,452.160000,453.600000,448.190000,16507030,reg,False,MSFT
2024-06-27T00:00:00Z,452.175000,452.850000,456.170000,451.770000,14806324,reg,False,MSFT
2024-06-28T00:00:00Z,453.070000,446.950000,455.380000,446.410000,28362271,reg,False,MSFT
2024-07-01T00:00:00Z,448.660000,456.730000,457.370000,445.660000,17662818,reg,False,MSFT
2024-07-02T00:00:00Z,453.200000,459.280000,459.590000,453.113000,13979779,reg,False,MSFT
2024-07-03T00:00:00Z,458.190000,460.770000,461.020000,457.880000,9932830,reg,False,MSFT
2024-07-05T00:00:00Z,459.610000,467.560000,468.350000,458.965000,16000290,reg,False,MSFT
2024-07-08T00:00:00Z,466.550000,466.240000,467.700000,464.460000,12962321,reg,False,MSFT
2024-07-09T00:00:00Z,466.240000,466.240000,466.240000,466.240000,0,reg,True,MSFT
2023-07-10T00:00:00Z,118.300000,116.450000,118.305000,116.135000,35315235,reg,False,GOOGL
2023-07-11T00:00:00Z,116.290000,117.140000,117.710000,115.350000,23078782,reg,False,GOOGL
2023-07-12T00:00:00Z,118.800000,118.930000,120.330000,118.414500,30404409,reg,False,GOOGL
2023-07-13T00:00:00Z,120.930000,124.540000,124.830000,120.450000,44297915,reg,False,GOOGL
2023-07-14T00:00:00Z,124.800000,125.420000,126.775000,123.490000,33283076,reg,False,GOOGL
2023-07-17T00:00:00Z,125.940000,124.650000,127.099900,124.195000,25716215,reg,False,GOOGL
2023-07-18T00:00:00Z,124.600000,123.760000,124.680000,122.960000,26226447,reg,False,GOOGL
2023-07-19T00:00:00Z,124.600000,122.030000,125.180000,121.800000,37224033,reg,False,GOOGL
2023-07-20T00:00:00Z,121.420000,119.200000,124.090000,118.220000,37906763,reg,False,GOOGL
2023-07-21T00:00:00Z,120.620000,120.020000,120.990000,118.730000,71606474,reg,False,GOOGL
2023-07-24T00:00:00Z,121.660000,121.530000,123.000000,120.980000,29723667,reg,False,GOOGL
2023-07-25T00:00:00Z,121.360000,122.210000,123.145000,121.020000,52509551,reg,False,GOOGL
2023-07-26T00:00:00Z,130.070000,129.270000,130.980000,128.320000,61682093,reg,False,GOOGL
2023-07-27T00:00:00Z,131.670000,129.400000,133.240000,128.790000,44952074,reg,False,GOOGL
2023-07-28T00:00:00Z,130.780000,132.580000,133.740000,130.570000,36591158,reg,False,GOOGL
2023-07-31T00:00:00Z,132.730000,132.760000,133.525000,131.775000,28055531,reg,False,GOOGL
2023-08-01T00:00:00Z,130.775000,131.550000,132.630000,130.680000,23276440,reg,False,GOOGL
2023-08-02T00:00:00Z,129.450000,128.380000,130.090000,127.560000,26273258,reg,False,GOOGL
2023-08-03T00:00:00Z,127.970000,128.450000,129.385000,127.420000,20159528,reg,False,GOOGL
2023-08-04T00:00:00Z,129.280000,128.110000,131.510000,127.910000,26147158,reg,False,GOOGL
2023-08-07T00:00:00Z,129.160000,131.530000,131.610000,129.020000,22746290,reg,False,GOOGL
2023-08-08T00:00:00Z,130.620000,131.400000,131.510000,129.545000,23535181,reg,False,GOOGL
2023-08-09T00:00:00Z,131.660000,129.660000,132.040000,129.000000,24912918,reg,False,GOOGL
2023-08-10T00:00:00Z,131.320000,129.690000,132.050000,129.450000,20857754,reg,False,GOOGL
2023-08-11T00:00:00Z,128.660000,129.560000,129.930000,128.170000,19591080,reg,False,GOOGL
2023-08-14T00:00:00Z,129.390000,131.330000,131.370000,128.960000,24695608,reg,False,GOOGL
2023-08-15T00:00:00Z,131.100000,129.780000,131.420000,129.280000,19770732,reg,False,GOOGL
2023-08-16T00:00:00Z,128.700000,128.700000,130.280900,127.865000,25216068,reg,False,GOOGL
2023-08-17T00:00:00Z,129.800000,129.920000,131.990000,129.290000,33446280,reg,False,GOOGL
2023-08-18T00:00:00Z,128.510000,127.460000,129.250000,126.382400,30504769,reg,False,GOOGL
2023-08-21T00:00:00Z,127.175000,128.370000,128.725000,126.560000,25248729,reg,False,GOOGL
2023-08-22T00:00:00Z,128.510000,129.080000,130.278000,128.320000,22067520,reg,False,GOOGL
2023-08-23T00:00:00Z,130.180000,132.370000,133.410000,129.870000,27819713,reg,False,GOOGL
2023-08-24T00:00:00Z,133.950000,129.780000,134.250000,129.570000,28500694,reg,False,GOOGL
2023-08-25T00:00:00Z,129.540000,129.880000,130.760000,127.250000,26762891,reg,False,GOOGL
2023-08-28T00:00:00Z,131.310000,131.010000,132.540000,130.140000,20543266,reg,False,GOOGL
2023-08-29T00:00:00Z,132.240000,134.570000,136.570000,132.240000,43075556,reg,False,GOOGL
2023-08-30T00:00:00Z,134.780000,135.880000,136.275000,134.070000,28315769,reg,False,GOOGL
2023-08-31T00:00:00Z,136.010000,136.170000,138.000000,135.790000,30053800,reg,False,GOOGL
2023-09-01T00:00:00Z,137.455000,135.660000,137.455000,134.850000,21543687,reg,False,GOOGL
2023-09-05T00:00:00Z,135.440000,135.770000,136.420000,134.580100,19403112,reg,False,GOOGL
2023-09-06T00:00:00Z,136.020000,134.460000,136.529900,133.665000,18684534,reg,False,GOOGL
2023-09-07T00:00:00Z,133.590000,135.260000,135.580000,132.950000,18844342,reg,False,GOOGL
2023-09-08T00:00:00Z,134.910000,136.380000,136.660000,134.850000,23584188,reg,False,GOOGL
2023-09-11T00:00:00Z,136.540000,136.920000,137.480000,135.785000,20763350,reg,False,GOOGL
2023-09-12T00:00:00Z,136.260000,135.340000,136.870100,135.190000,18405505,reg,False,GOOGL
2023-09-13T00:00:00Z,135.090000,136.710000,136.900000,134.150000,20749496,reg,False,GOOGL
2023-09-14T00:00:00Z,137.600000,138.100000,138.695000,136.240000,24750968,reg,False,GOOGL
2023-09-15T00:00:00Z,137.980000,137.400000,138.520000,136.480000,38919614,reg,False,GOOGL
2023-09-18T00:00:00Z,136.610000,138.210000,139.160000,136.610000,21861346,reg,False,GOOGL
2023-09-19T00:00:00Z,137.420000,138.040000,138.410000,136.620000,20353653,reg,False,GOOGL
2023-09-20T00:00:00Z,138.080000,133.740000,138.080000,133.620000,29927475,reg,False,GOOGL
2023-09-21T00:00:00Z,131.440000,130.440000,132.230000,130.070000,31503910,reg,False,GOOGL
2023-09-22T00:00:00Z,130.760000,130.250000,132.025000,129.600000,26397337,reg,False,GOOGL
2023-09-25T00:00:00Z,129.830000,131.110000,131.170000,128.960000,20094643,reg,False,GOOGL
2023-09-26T00:00:00Z,129.770000,128.565000,130.364500,127.220000,25718704,reg,False,GOOGL
2023-09-27T00:00:00Z,128.570000,130.540000,130.895000,128.570000,22746452,reg,False,GOOGL
2023-09-28T00:00:00Z,129.840000,132.310000,133.300000,129.790000,22513132,reg,False,GOOGL
2023-09-29T00:00:00Z,133.280000,130.860000,134.050000,130.360000,30859790,reg,False,GOOGL
2023-10-02T00:00:00Z,131.210000,134.170000,134.420000,131.170000,22288038,reg,False,GOOGL
2023-10-03T00:00:00Z,133.940000,132.430000,134.260000,131.840000,22989401,reg,False,GOOGL
2023-10-04T00:00:00Z,132.790000,135.240000,135.570000,132.530000,26752295,reg,False,GOOGL
2023-10-05T00:00:00Z,135.070000,135.070000,135.490000,133.450000,19832615,reg,False,GOOGL
2023-10-06T00:00:00Z,134.010000,137.580000,138.155000,134.010000,27597598,reg,False,GOOGL
2023-10-09T00:00:00Z,136.940000,138.420000,138.940000,135.610000,19278070,reg,False,GOOGL
2023-10-10T00:00:00Z,138.500000,138.060000,139.720000,137.330000,27786613,reg,False,GOOGL
2023-10-11T00:00:00Z,138.580000,140.550000,141.110000,138.580000,25884303,reg,False,GOOGL
2023-10-12T00:00:00Z,141.050000,138.970000,141.220000,138.260000,24765537,reg,False,GOOGL
2023-10-13T00:00:00Z,139.380000,137.360000,140.000000,136.615000,23435599,reg,False,GOOGL
2023-10-16T00:00:00Z,138.170000,139.095000,139.630000,137.990000,28501871,reg,False,GOOGL
2023-10-17T00:00:00Z,138.630000,139.720000,139.900000,137.180000,23515780,reg,False,GOOGL
2023-10-18T00:00:00Z,139.445000,137.960000,140.720000,137.380000,23374998,reg,False,GOOGL
2023-10-19T00:00:00Z,138.500000,137.750000,139.660000,137.380000,26066011,reg,False,GOOGL
2023-10-20T00:00:00Z,137.330000,135.600000,137.870000,135.080000,26335673,reg,False,GOOGL
2023-10-23T00:00:00Z,135.040000,136.500000,137.659900,133.950000,26317930,reg,False,GOOGL
2023-10-24T00:00:00Z,137.830000,138.810000,139.359900,137.420000,44814321,reg,False,GOOGL
2023-10-25T00:00:00Z,128.160000,125.610000,128.310000,125.070000,84366208,reg,False,GOOGL
2023-10-26T00:00:00Z,123.270000,122.280000,124.329700,121.270000,57061140,reg,False,GOOGL
2023-10-27T00:00:00Z,122.880000,122.170000,123.310000,120.205700,44566506,reg,False,GOOGL
2023-10-30T00:00:00Z,123.210000,124.460000,127.780000,120.530000,28940081,reg,False,GOOGL
2023-10-31T00:00:00Z,125.060000,124.080000,125.370000,122.685000,26292342,reg,False,GOOGL
2023-11-01T00:00:00Z,124.070000,126.450000,126.490000,123.715000,30082438,reg,False,GOOGL
2023-11-02T00:00:00Z,128.420000,127.490000,128.980000,126.930000,27124647,reg,False,GOOGL
2023-11-03T00:00:00Z,128.020000,129.100000,129.525000,127.860000,26393109,reg,False,GOOGL
2023-11-06T00:00:00Z,129.050000,130.250000,130.340000,128.670000,19052740,reg,False,GOOGL
2023-11-07T00:00:00Z,130.710000,130.970000,131.910000,129.880000,29757276,reg,False,GOOGL
2023-11-08T00:00:00Z,130.970000,131.840000,132.210000,130.780000,26425849,reg,False,GOOGL
2023-11-09T00:00:00Z,131.840000,130.240000,132.550000,130.065000,23747773,reg,False,GOOGL
2023-11-10T00:00:00Z,130.105000,132.590000,132.800000,129.410000,26927826,reg,False,GOOGL
2023-11-13T00:00:00Z,131.780000,132.090000,132.590000,131.250000,18324751,reg,False,GOOGL
2023-11-14T00:00:00Z,134.190000,133.620000,135.700000,133.320000,32395178,reg,False,GOOGL
2023-11-15T00:00:00Z,134.870000,134.620000,135.030000,133.570000,23861515,reg,False,GOOGL
2023-11-16T00:00:00Z,135.190000,136.930000,137.219900,134.320000,28013179,reg,False,GOOGL
2023-11-17T00:00:00Z,136.000000,135.310000,136.060000,133.650000,37287691,reg,False,GOOGL
2023-11-20T00:00:00Z,133.690000,136.250000,136.660000,133.620000,27850762,reg,False,GOOGL
2023-11-21T00:00:00Z,136.290000,136.970000,137.180000,135.960000,22635272,reg,False,GOOGL
2023-11-22T00:00:00Z,137.470000,138.490000,139.420000,137.470000,17820456,reg,False,GOOGL
2023-11-24T00:00:00Z,138.030000,136.690000,138.130000,135.990000,12514322,reg,False,GOOGL
2023-11-27T00:00:00Z,136.030000,136.410000,138.420000,136.000000,23436526,reg,False,GOOGL
2023-11-28T00:00:00Z,136.080000,137.200000,137.250000,135.422200,18730032,reg,False,GOOGL
2023-11-29T00:00:00Z,137.570000,134.990000,138.288000,134.840000,23967222,reg,False,GOOGL
2023-11-30T00:00:00Z,135.050000,132.530000,135.550000,131.280000,38988263,reg,False,GOOGL
2023-12-01T00:00:00Z,131.860000,131.860000,132.110000,130.665000,31442263,reg,False,GOOGL
2023-12-04T00:00:00Z,129.880000,129.270000,130.030000,127.900000,36669876,reg,False,GOOGL
2023-12-05T00:00:00Z,128.950000,130.990000,132.140000,128.250000,27384784,reg,False,GOOGL
2023-12-06T00:00:00Z,131.440000,130.020000,131.840000,129.875000,23576176,reg,False,GOOGL
2023-12-07T00:00:00Z,135.040000,136.930000,138.560000,134.700000,56767100,reg,False,GOOGL
2023-12-08T00:00:00Z,134.200000,134.990000,136.400000,134.025000,32260112,reg,False,GOOGL
2023-12-11T00:00:00Z,132.380000,133.290000,133.335000,131.360000,31138011,reg,False,GOOGL
2023-12-12T00:00:00Z,131.810000,132.520000,133.000000,131.260000,29032831,reg,False,GOOGL
2023-12-13T00:00:00Z,133.380000,132.570000,133.500000,131.570000,30104775,reg,False,GOOGL
2023-12-14T00:00:00Z,133.380000,131.940000,133.720000,129.685000,38722413,reg,False,GOOGL
2023-12-15T00:00:00Z,131.620000,132.600000,133.510000,131.180000,50847113,reg,False,GOOGL
2023-12-18T00:00:00Z,132.630000,135.800000,137.147800,132.430000,32257967,reg,False,GOOGL
2023-12-19T00:00:00Z,136.840000,136.650000,137.470000,136.080000,25476753,reg,False,GOOGL
2023-12-20T00:00:00Z,138.970000,138.340000,141.695000,138.065000,49107179,reg,False,GOOGL
2023-12-21T00:00:00Z,139.490000,140.420000,140.685000,139.180000,27488284,reg,False,GOOGL
2023-12-22T00:00:00Z,140.770000,141.490000,141.990000,140.710000,26532199,reg,False,GOOGL
2023-12-26T00:00:00Z,141.590000,141.520000,142.680000,141.190000,16780333,reg,False,GOOGL
2023-12-27T00:00:00Z,141.590000,140.370000,142.080000,139.886000,19628618,reg,False,GOOGL
2023-12-28T00:00:00Z,140.780000,140.230000,141.140000,139.750000,16045712,reg,False,GOOGL
2023-12-29T00:00:00Z,139.630000,139.690000,140.360000,138.780000,18733017,reg,False,GOOGL
2024-01-02T00:00:00Z,138.550000,138.170000,139.450000,136.480000,23711220,reg,False,GOOGL
2024-01-03T00:00:00Z,137.250000,138.920000,139.630000,137.080000,24212147,reg,False,GOOGL
2024-01-04T00:00:00Z,138.420000,136.390000,139.160000,136.350000,27137735,reg,False,GOOGL
2024-01-05T00:00:00Z,136.745000,135.730000,137.155800,135.150000,22513854,reg,False,GOOGL
2024-01-08T00:00:00Z,136.290000,138.840000,139.010000,136.260000,21403982,reg,False,GOOGL
2024-01-09T00:00:00Z,138.500000,140.950000,141.485000,138.150000,24759598,reg,False,GOOGL
2024-01-10T00:00:00Z,141.000000,142.280000,143.000000,140.910000,21320203,reg,False,GOOGL
2024-01-11T00:00:00Z,143.490000,142.080000,145.220000,140.635000,24008722,reg,False,GOOGL
2024-01-12T00:00:00Z,142.670000,142.650000,143.195000,141.820000,18785514,reg,False,GOOGL
2024-01-16T00:00:00Z,142.000000,142.490000,144.350000,141.450000,22670467,reg,False,GOOGL
2024-01-17T00:00:00Z,141.345000,141.470000,141.840000,138.900000,20968649,reg,False,GOOGL
2024-01-18T00:00:00Z,142.050000,143.480000,144.210000,141.990000,25746417,reg,False,GOOGL
2024-01-19T00:00:00Z,144.740000,146.380000,146.450000,144.380000,34271867,reg,False,GOOGL
2024-01-22T00:00:00Z,147.100000,145.990000,148.390000,145.840000,32200369,reg,False,GOOGL
2024-01-23T00:00:00Z,145.890000,147.040000,147.182000,145.500000,21636129,reg,False,GOOGL
2024-01-24T00:00:00Z,148.540000,148.700000,149.855000,148.100000,25233450,reg,False,GOOGL
2024-01-25T00:00:00Z,150.065000,151.870000,153.050000,149.540000,29149069,reg,False,GOOGL
2024-01-26T00:00:00Z,151.100000,152.185000,152.535000,151.010000,26115494,reg,False,GOOGL
2024-01-29T00:00:00Z,152.060000,153.510000,153.780000,151.430000,27784259,reg,False,GOOGL
2024-01-30T00:00:00Z,152.800000,151.460000,153.620000,151.185000,36331833,reg,False,GOOGL
2024-01-31T00:00:00Z,143.620000,140.100000,144.000000,139.870000,71910044,reg,False,GOOGL
2024-02-01T00:00:00Z,142.120000,141.160000,143.060000,140.790000,40466549,reg,False,GOOGL
2024-02-02T00:00:00Z,139.260000,142.380000,142.620000,136.500000,62499574,reg,False,GOOGL
2024-02-05T00:00:00Z,142.820000,143.680000,145.470000,142.780000,38505405,reg,False,GOOGL
2024-02-06T00:00:00Z,144.650000,144.100000,145.360000,143.190000,29128201,reg,False,GOOGL
2024-02-07T00:00:00Z,144.760000,145.540000,145.615000,143.925000,25208862,reg,False,GOOGL
2024-02-08T00:00:00Z,145.830000,145.910000,146.330000,145.105000,22563764,reg,False,GOOGL
2024-02-09T00:00:00Z,146.680000,149.000000,149.440000,146.180000,26829504,reg,False,GOOGL
2024-02-12T00:00:00Z,148.420000,147.530000,149.335000,147.370000,21564085,reg,False,GOOGL
2024-02-13T00:00:00Z,144.920000,145.150000,146.670000,143.690000,27837730,reg,False,GOOGL
2024-02-14T00:00:00Z,146.080000,145.940000,146.520000,144.094000,22704166,reg,False,GOOGL
2024-02-15T00:00:00Z,143.140000,142.770000,143.520000,140.460000,37590695,reg,False,GOOGL
2024-02-16T00:00:00Z,142.990000,140.520000,143.190000,140.140000,31468926,reg,False,GOOGL
2024-02-20T00:00:00Z,139.655000,141.120000,142.080000,139.490000,24935710,reg,False,GOOGL
2024-02-21T00:00:00Z,141.450000,142.550000,142.690000,140.675000,23315687,reg,False,GOOGL
