cover,title,author,binding,list_price,price,stock,isbn,publisher,publication_date,size,categories
https://images.bookdepot.com/covers/large/isbn978078/9780785223276-l.jpg,"THE LIGHT AT WYNDCLIFF (THE CORNWALL NOVELS, BK. 3)","Ladd, Sarah E.",Paperback,$16.99,$3.00,44,9780785223276,Thomas Nelson,N/A,"8.37"" l x 5.55"" w x 0.90""","['Fiction', 'Religious', 'Fiction', 'Historical', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978153/9781538723043-l.jpg,A LIGHTHOUSE CHRISTMAS,"Hale, Jenny",Paperback,$13.99,$2.50,167,9781538723043,Forever,N/A,"8.00"" l x 5.31"" w x 0.74""","['Fiction', 'Romance', 'Fiction', 'Holidays']"
https://images.bookdepot.com/covers/large/isbn978006/9780063135949-l.jpg,"THE LIGHTHOUSE ON MOONGLOW BAY (MOONGLOW COVE, BK. 3)","Wilde, Lori",Paperback,$16.99,$3.00 $2.75,195,9780063135949,William Morrow & Company,N/A,"7.95"" l x 5.28"" w x 1.12""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978059/9780593333099-l.jpg,"LIGHTNING GAME (A GHOSTWALKER NOVEL, BK. 17)","Feehan, Christine",Hardcover,$28.00,$3.75 $2.12,1000+,9780593333099,Berkley Hardcover,N/A,"9.30"" l x 6.26"" w x 1.49""","['Fiction', 'Romance', 'Fiction', 'Science Fiction']"
https://images.bookdepot.com/covers/large/isbn978059/9780593337752-l.jpg,"LIGHTNING IN A MIRROR (FOGG LAKE TRILOGY, BK. 3)","Krentz, Jayne Ann",Hardcover,$28.00,$3.75 $2.81,1000+,9780593337752,Berkley Hardcover,N/A,"9.33"" l x 6.28"" w x 1.15""","['Fiction', 'Romance', 'Fiction', 'Thrillers', 'Fiction', 'Suspense']"
https://images.bookdepot.com/covers/large/isbn978059/9780593337769-l.jpg,"LIGHTNING IN A MIRROR (FOGG LAKE, BK. 3)","Krentz, Jayne Ann",Pocket Books,$8.99,$2.25 $1.13,148,9780593337769,Berkley Publishing Group,N/A,"6.71"" l x 4.07"" w x 1.35""","['Fiction', 'Romance', 'Fiction', 'Suspense', 'Fiction', 'Thrillers']"
https://images.bookdepot.com/covers/large/isbn978194/9781947892170-l.jpg,LIKE CATS AND DOGS,"Stanton, Alexis",Paperback,$12.99,$2.25 $1.50,3,9781947892170,Hallmark Publishing,N/A,"8.02"" l x 5.04"" w x 0.77""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978073/9780732298555-l.jpg,"THE LILY AND THE ROSE (MISS LILY, BK. 2)","French, Jackie",Paperback,$16.99,$3.00 $2.87,2,9780732298555,Angus & Robertson Publishers,N/A,"7.79"" l x 5.08"" w x 1.06""","['Fiction', 'Romance', 'Fiction', 'Historical', 'Fiction', 'Sagas']"
https://images.bookdepot.com/covers/large/isbn978143/9781439183663-l.jpg,A LITTLE BIT OF KARMA,"Billingsley, ReShonda Tate",Paperback,$9.99,$1.75,21,9781439183663,Pocket Books,N/A,"7.06"" l x 4.69"" w x 0.98""","['Fiction', 'Contemporary', 'Fiction', 'Romance', 'Fiction', 'Suspense']"
https://images.bookdepot.com/covers/large/isbn978125/9781250271525-l.jpg,THE LITTLE FRENCH BRIDAL SHOP,"Dupee, Jennifer",Hardcover,$26.99,$3.50 $1.75,8,9781250271525,St. Martin's Press,N/A,"8.77"" l x 5.72"" w x 1.10""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593547618-l.jpg,A LITTLE RAY OF SUNSHINE,"Higgins, Kristan",Paperback,$18.00,$3.00 $2.25,1000+,9780593547618,Berkley Publishing Group,N/A,"7.92"" l x 5.14"" w x 1.25""","['Fiction', 'Family Life', 'Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593134825-l.jpg,LIZZIE & DANTE,"Bly, Mary",Hardcover,$27.00,$3.50 $1.75,518,9780593134825,The Dial Press,N/A,"9.54"" l x 6.43"" w x 1.10""","['Fiction', 'Contemporary', 'Fiction', 'Romance', 'Fiction', 'Family Life']"
https://images.bookdepot.com/covers/large/isbn978166/9781668000434-l.jpg,"THE LOCKET (THE LOCKET TRILOGY, BK. 1)","Evans, Richard Paul",Paperback,$9.99,$1.75,2,9781668000434,Pocket Books,N/A,"6.92"" l x 4.40"" w x 1.25""","['Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978142/9781420156782-l.jpg,"LONG, TALL CHRISTMAS (A COWBOY CHRISTMAS, BK. 1)","Dailey, Janet",Pocket Books,$8.99,$2.25 $1.69,50,9781420156782,Zebra Books,N/A,"6.76"" l x 4.10"" w x 0.82""","['Fiction', 'Romance', 'Fiction', 'Holidays']"
https://images.bookdepot.com/covers/large/isbn978125/9781250250063-l.jpg,"LOOKING FOR A COWBOY (HEART OF TEXAS, BK. 5)","Grant, Donna",Pocket Books,$7.99,$2.00 $1.37,100,9781250250063,St. Martin's Press,N/A,"6.63"" l x 4.13"" w x 1.01""","['Fiction', 'Romance', 'Fiction', 'Westerns', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978140/9781409188209-l.jpg,THE LOST DIARY OF VENICE,"DeRoux, Margaux",Hardcover,$27.99,$3.75,3,9781409188209,Trapeze,N/A,"9.56"" l x 6.31"" w x 1.26""","['Fiction', 'Historical', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978125/9781250830166-l.jpg,THE LOST MANUSCRIPT,"Bonidan, Cathy",Paperback,$16.99,$3.00 $1.50,1,9781250830166,St. Martin's Griffin,N/A,"8.23"" l x 5.37"" w x 0.95""","['Fiction', 'Romance', 'Fiction', 'Literary']"
https://images.bookdepot.com/covers/large/isbn978125/9781250256300-l.jpg,THE LOST MANUSCRIPT,"Bonidan, Cathy",Hardcover,$26.99,$3.50 $1.62,4,9781250256300,St. Martin's Press,N/A,"8.57"" l x 5.70"" w x 1.03""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593201404-l.jpg,THE LOST TICKET,"Sampson, Freya",Hardcover,$27.00,$3.50,6,9780593201404,Berkley Publishing Group,N/A,"9.23"" l x 6.21"" w x 1.29""","['Fiction', 'Contemporary', 'Fiction', 'Humorous', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978080/9780800739522-l.jpg,LOST AND FOUND,"Fisher, Suzanne Woods",Paperback,$17.99,$3.00,446,9780800739522,Revell,N/A,"8.51"" l x 5.47"" w x 0.86""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978006/9780063003514-l.jpg,LOST AND FOUND FAMILY,"Ryan, Jennifer",Paperback,$16.99,$3.00 $1.50,167,9780063003514,William Morrow & Company,N/A,"7.84"" l x 5.23"" w x 1.14""","['Fiction', 'Contemporary', 'Fiction', 'Romance', 'Fiction', 'Family Life']"
https://images.bookdepot.com/covers/large/isbn978006/9780062937919-l.jpg,LOST AND FOUND SISTERS,"Shalvis, Jill",Pocket Books,$7.99,$2.00 $1.37,165,9780062937919,Avon Books,N/A,"6.58"" l x 4.06"" w x 1.20""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', 'Family Life']"
https://images.bookdepot.com/covers/large/isbn978006/9780063144712-l.jpg,LOST AND FOUND IN PARIS,"Dolan, Lian",Paperback,$18.99,$3.25,14,9780063144712,William Morrow & Company,N/A,"8.01"" l x 5.30"" w x 0.83""","['Fiction', 'Mystery & Detective', 'Fiction', 'Romance', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978164/9781649372130-l.jpg,"A LOT LIKE FOREVER (BLUE MOON BAY, BK. 3)","Snow, Jennifer",Pocket Books,$9.99,$2.50 $1.75,4,9781649372130,"Entangled Publishing, LLC",N/A,"6.72"" l x 4.09"" w x 1.02""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978164/9781649370242-l.jpg,"A LOT LIKE LOVE (BLUE MOON BAY, BK. 1)","Snow, Jennifer",Paperback,$9.99,$1.75 $1.62,8,9781649370242,"Entangled Publishing, LLC",N/A,"6.99"" l x 4.78"" w x 0.93""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593542477-l.jpg,LOVE & OTHER SCAMS,"Ellis, Philip",Paperback,$17.00,$3.00,44,9780593542477,G. P. Putnam's Sons,N/A,"7.88"" l x 5.18"" w x 0.86""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978014/9780143138075-l.jpg,LOVE AGAIN,"Cramer, Sofie",Paperback,$17.00,$3.00,271,9780143138075,Penguin Books,N/A,"7.82"" l x 5.26"" w x 0.80""","['Fiction', 'Romance', 'Fiction', ""Women's Fiction"", 'Fiction', 'Movie-TV Tie-In']"
https://images.bookdepot.com/covers/large/isbn978031/9780310338475-l.jpg,LOVE ARRIVES IN PIECES,"St. Amant, Betsy",Paperback,$12.99,$2.25,6,9780310338475,Zondervan,N/A,"8.44"" l x 5.44"" w x 0.91""","['Fiction', 'Religious', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978006/9780063292918-l.jpg,LOVE BUZZ,"Tubati-Alexander, Neely",Paperback,$17.99,$3.00 $1.50,27,9780063292918,Harper Collins Publisher,N/A,"8.03"" l x 5.29"" w x 0.83""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978194/9781947892736-l.jpg,LOVE BY CHANCE,"Cross, Kacy",Paperback,$12.99,$2.25 $1.37,62,9781947892736,Hallmark Books,N/A,"8.02"" l x 5.05"" w x 0.73""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978149/9781492651499-l.jpg,LOVE GAME (BK. 1),"Wells, Maggie",Pocket Books,$7.99,$2.00 $1.00,5,9781492651499,Sourcebooks,N/A,"6.84"" l x 4.18"" w x 1.15""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978198/9781982142964-l.jpg,THE LOVE PROOF,"Henry, Madeleine",Hardcover,$26.00,$3.50 $1.75,8,9781982142964,Atria Books,N/A,"8.68"" l x 5.75"" w x 1.08""","['Fiction', 'Romance', 'Fiction', 'Visionary & Metaphysical', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978059/9780593201152-l.jpg,LOVE SCENES,"Morrissey, Bridget",Paperback,$16.00,$2.75,29,9780593201152,Berkley Publishing Group,N/A,"8.21"" l x 5.50"" w x 0.89""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978153/9781538726709-l.jpg,A LOVE SONG FOR RICKI WILDE,"Williams, Tia",Hardcover,$29.00,$3.75,120,9781538726709,Grand Central Publishing,N/A,"9.25"" l x 6.24"" w x 1.31""","['Fiction', 'Romance', 'Fiction', 'African American', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593198872-l.jpg,"LOVE AND LET BARK (HEARTS OF ALASKA, BK. 3)","Martin, Alanna",Pocket Books,$7.99,$2.00 $1.50,69,9780593198872,Berkley Publishing Group,N/A,"6.61"" l x 4.05"" w x 1.04""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', 'Animals']"
https://images.bookdepot.com/covers/large/isbn978038/9780385545242-l.jpg,LOVE AND THEFT,"Parish, Stan",Hardcover,$25.95,$3.50 $2.63,6,9780385545242,Doubleday Books,N/A,"9.60"" l x 6.51"" w x 1.16""","['Fiction', 'Crime', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593200667-l.jpg,"A LOVE BY DESIGN (THE SECRET SCIENTISTS OF LONDON, BK. 3)","Everett, Elizabeth",Paperback,$17.00,$3.00,27,9780593200667,Berkley Publishing Group,N/A,"8.22"" l x 5.69"" w x 1.11""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978006/9780063025448-l.jpg,LOVE FOR BEGINNERS,"Shalvis, Jill",Pocket Books,$9.99,$2.50 $1.25,292,9780063025448,Avon Books,N/A,"6.64"" l x 4.10"" w x 1.22""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978006/9780063090392-l.jpg,"LOVE FOR BEGINNERS (THE WILDSTONE SERIES, BK. 7 - LARGE PRINT)","Shalvis, Jill",Paperback,$21.99,$3.75 $2.81,3,9780063090392,HarperLuxe,N/A,"9.02"" l x 6.06"" w x 1.21""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978006/9780063082243-l.jpg,"LOVE FOR BEGINNERS (THE WILDSTONE SERIES, BK. 7)","Shalvis, Jill",Hardcover,$27.99,$3.75 $2.25,2,9780063082243,William Morrow & Company,N/A,"9.29"" l x 6.20"" w x 1.36""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978006/9780063025431-l.jpg,"LOVE FOR BEGINNERS (THE WILDSTONE SERIES, BK. 7)","Shalvis, Jill",Paperback,$16.99,$3.00 $2.25,7,9780063025431,William Morrow & Company,N/A,"8.01"" l x 5.34"" w x 1.02""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978031/9780310358992-l.jpg,"LOVE IN PLAIN SIGHT (AN AMISH MAIL-ORDER BRIDE NOVEL, BK. 3)","Fuller, Kathleen",Paperback,$15.99,$2.75,9,9780310358992,Zondervan,N/A,"8.41"" l x 5.49"" w x 0.95""","['Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978059/9780593296998-l.jpg,THE LOVE OF MY LIFE,"Walsh, Rosie",Hardcover,$28.00,$3.75,1000+,9780593296998,Viking Books,N/A,"9.32"" l x 6.18"" w x 1.40""","['Fiction', 'Contemporary', 'Fiction', 'Romance', 'Fiction', 'Thrillers']"
https://images.bookdepot.com/covers/large/isbn978159/9781595546807-l.jpg,LOVE ON ASSIGNMENT (LADIES OF SUMMERHILL),"James, Cara Lynn",Paperback,$15.99,$2.75,3,9781595546807,Thomas Nelson,N/A,"8.41"" l x 5.45"" w x 0.94""","['Fiction', 'Religious', 'Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978198/9781982179991-l.jpg,"LOVER ARISEN (THE BLACK DAGGER BROTHERHOOD SERIES, BK. 20)","Ward, J. R.",Hardcover,$28.00,$3.75,721,9781982179991,Gallery Books,N/A,"9.41"" l x 6.38"" w x 1.50""","['Fiction', 'Fantasy', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978198/9781982180003-l.jpg,"LOVER ARISEN (THE BLACK DAGGER BROTHERHOOD SERIES, BK. 20)","Ward, J. R.",Pocket Books,$9.99,$2.50 $1.25,95,9781982180003,Pocket Books,N/A,"7.50"" l x 4.50"" w x 1.50""","['Fiction', 'Romance', 'Fiction', 'Fantasy', 'Fiction', 'Suspense']"
https://images.bookdepot.com/covers/large/isbn978125/9781250002358-l.jpg,THE LOVER'S DICTIONARY,"Levithan, David",Paperback,$19.00,$3.25,23,9781250002358,Picador,N/A,"7.14"" l x 4.47"" w x 0.77""","['Fiction', 'Romance', 'Fiction', 'General']"
https://images.bookdepot.com/covers/large/isbn978034/9780345528773-l.jpg,"LOVER'S LEAP (ETERNITY SPRINGS, BK. 4)","March, Emily",Pocket Books,$7.99,$2.00 $1.00,13,9780345528773,Ballantine Books,N/A,"6.69"" l x 4.15"" w x 1.13""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978153/9781538725771-l.jpg,LOVERS AND GAMBLERS,"Collins, Jackie",Paperback,$17.99,$3.00 $2.25,19,9781538725771,Grand Central Publishing,N/A,"8.01"" l x 5.22"" w x 1.81""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978006/9780062366832-l.jpg,LOVING DALLAS (A NEON DREAMS NOVEL),"Quinn, Caisey",Paperback,$13.99,$2.50 $2.25,1,9780062366832,HarperCollins Publisher,N/A,"8.03"" l x 5.22"" w x 0.86""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978198/9781982199906-l.jpg,"A LOVING SCOUNDREL (MALORY-ANDERSON FAMILY, BK. 7)","Lindsey, Johanna",Paperback,$9.99,$1.75 $1.00,114,9781982199906,Pocket Books,N/A,"6.92"" l x 4.69"" w x 1.45""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978006/9780063040298-l.jpg,A LOWCOUNTRY BRIDE,"Williams, Preslaysa",Paperback,$15.99,$2.75 $1.38,901,9780063040298,Avon Books,N/A,"7.97"" l x 5.30"" w x 0.93""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978150/9781501125454-l.jpg,"A LOWCOUNTRY WEDDING (LOWCOUNTRY SUMMER, BK. 4)","Monroe, Mary Alice",Pocket Books,$9.99,$2.50 $1.25,20,9781501125454,Pocket Books,N/A,"6.81"" l x 4.17"" w x 1.29""","['Fiction', 'Romance', 'Fiction', 'Family Life', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978198/9781982100896-l.jpg,"THE LOYAL ONE (WALNUT CREEK SERIES, BK. 2)","Gray, Shelley Shepard",Paperback,$16.00,$2.75 $2.62,3,9781982100896,Gallery Books,N/A,"8.43"" l x 4.76"" w x 1.12""","['Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978059/9780593422267-l.jpg,LUCIE YI IS NOT A ROMANTIC,"Ho, Lauren",Paperback,$17.00,$3.00 $2.25,136,9780593422267,G. P. Putnam's Sons,N/A,"8.19"" l x 5.46"" w x 0.97""","['Fiction', 'Family Life', 'Fiction', 'Romance', 'Fiction', 'Cultural Heritage']"
https://images.bookdepot.com/covers/large/isbn978153/9781538742549-l.jpg,LUCK AT FIRST SIGHT: 2-IN-1 EDITION (ONCE IN A LIFETIME / IT'S IN HIS KISS),"Shalvis, Jill",Paperback,$18.99,$3.25,20,9781538742549,Forever,N/A,"7.94"" l x 5.12"" w x 1.29""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978166/9781668005194-l.jpg,"LUCKY (LUCKY SANTANGELO, BK. 2)","Collins, Jackie",Pocket Books,$9.99,$2.50 $1.88,325,9781668005194,Pocket Books,N/A,"7.77"" l x 4.07"" w x 1.77""","['Fiction', 'Romance', 'Fiction', 'Sagas', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978045/9780451236036-l.jpg,LUCKY PENNY,"Anderson, Catherine",Pocket Books,$8.99,$2.25 $1.37,23,9780451236036,Signet Book,N/A,"6.75"" l x 4.14"" w x 1.19""","['Fiction', 'Romance', 'Fiction', 'Historical']"
https://images.bookdepot.com/covers/large/isbn978006/9780062953537-l.jpg,LUCKY'S BEACH,"Noble, Shelley",Paperback,$16.99,$3.00 $2.25,16,9780062953537,William Morrow & Company,N/A,"8.01"" l x 5.25"" w x 1.11""","['Fiction', 'Contemporary', 'Fiction', 'Romance', 'Fiction', 'Family Life']"
https://images.bookdepot.com/covers/large/isbn978125/9781250844583-l.jpg,LUCY CHECKS IN,"Ernst, Dee",Paperback,$16.99,$3.00 $2.25,78,9781250844583,St. Martin's Griffin,N/A,"8.06"" l x 5.40"" w x 0.91""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593201862-l.jpg,LUCY ON THE WILD SIDE,"Rea, Kerry",Paperback,$17.00,$3.00,106,9780593201862,Berkley Publishing Group,N/A,"7.89"" l x 5.12"" w x 1.09""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978153/9781538710258-l.jpg,LUNAR LOVE,"Jessen, Lauren Kung",Paperback,$15.99,$2.75,117,9781538710258,Forever,N/A,"7.98"" l x 5.19"" w x 1.01""","['Fiction', 'Romance', 'Fiction', 'Humorous']"
https://images.bookdepot.com/covers/large/isbn978059/9780593198346-l.jpg,"LYDIA'S HOPE (THE LOST SISTERS OF PLEASANT VALLEY, BK. 1)","Perry, Marta",Pocket Books,$7.99,$2.00 $1.75,25,9780593198346,Berkley Publishing Group,N/A,"6.74"" l x 4.18"" w x 0.99""","['Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978198/9781982152833-l.jpg,MADE IN MANHATTAN,"Layne, Lauren",Paperback,$16.99,$3.00,90,9781982152833,Gallery Books,N/A,"8.16"" l x 5.26"" w x 0.90""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978125/9781250768339-l.jpg,MAGGIE FINDS HER MUSE,"Ernst, Dee",Paperback,$19.99,$3.00 $2.75,41,9781250768339,St. Martin's Griffin,N/A,"8.27"" l x 5.42"" w x 0.90""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978153/9781538707081-l.jpg,MAGGIE MOVES ON,"Score, Lucy",Paperback,$17.99,$3.00,238,9781538707081,Forever,N/A,"7.96"" l x 5.25"" w x 1.28""","['Fiction', 'Romance', 'Fiction', 'Humorous']"
https://images.bookdepot.com/covers/large/isbn978125/9781250774521-l.jpg,A MAGICAL NEW YORK CHRISTMAS,"Hughes, Anita",Paperback,$16.99,$3.00 $1.62,92,9781250774521,St. Martin's Griffin,N/A,"8.21"" l x 5.32"" w x 0.89""","['Fiction', 'Romance', 'Fiction', 'Holidays']"
https://images.bookdepot.com/covers/large/isbn978172/9781728216980-l.jpg,"MAGNOLIA BAY MEMORIES (WELCOME TO MAGNOLIA BAY, BK. 2)","de Jongh, Babette",Pocket Books,$8.99,$2.25 $1.13,582,9781728216980,Sourcebooks,N/A,"7.01"" l x 4.70"" w x 1.02""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978153/9781538708415-l.jpg,THE MAGNOLIA SISTERS,"Murray, Alys",Paperback,$12.99,$2.25 $1.13,11,9781538708415,Forever,N/A,"7.99"" l x 5.21"" w x 0.90""","['Fiction', 'Romance', 'Fiction', 'Sagas', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978006/9780062564559-l.jpg,"MAHIMATA (ASIANA, BK. 2)","Mehrotra, Rati",Paperback,$16.99,$3.00 $1.37,15,9780062564559,HarperCollins Publisher,N/A,"8.00"" l x 5.25"" w x 1.20""","['Fiction', 'Fantasy', 'Fiction', 'Action & Adventure', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978164/9781649373120-l.jpg,"MAIL ORDER COWBOY (WISHING RIVER, BK. 4)","James, Victoria",Pocket Books,$8.99,$2.25 $2.00,102,9781649373120,"Entangled Publishing, LLC",N/A,"6.71"" l x 4.08"" w x 1.06""","['Fiction', 'Contemporary', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978059/9780593438756-l.jpg,"MAKE ME YOURS, COWBOY (COWBOYS IN PARADISE, BK. 2)","Crush, Dylann",Pocket Books,$8.99,$2.25,137,9780593438756,Berkley Publishing Group,N/A,"6.78"" l x 4.11"" w x 0.95""","['Fiction', 'Romance', 'Fiction', 'Contemporary', 'Fiction', 'Westerns']"
https://images.bookdepot.com/covers/large/isbn978078/9780785241409-l.jpg,MAKE YOU FEEL MY LOVE,"Hatcher, Robin Lee",Paperback,$16.99,$3.00,25,9780785241409,Thomas Nelson,N/A,"8.37"" l x 5.45"" w x 0.92""","['Fiction', 'Religious', 'Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978125/9781250837868-l.jpg,MAKE-UP TEST,"Howe, Jenny L.",Paperback,$16.99,$3.00 $2.12,1000+,9781250837868,St. Martin's Griffin,N/A,"8.29"" l x 5.38"" w x 0.99""","['Fiction', 'Romance', 'Fiction', ""Women's Fiction"", 'Fiction', 'Humorous']"
https://images.bookdepot.com/covers/large/isbn978080/9780800737962-l.jpg,"MALICIOUS INTENT (DEFEND AND PROTECT, BK. 2)","Blackburn, Lynn H.",Paperback,$15.99,$2.75,37,9780800737962,Revell,N/A,"8.47"" l x 5.57"" w x 1.16""","['Fiction', 'Suspense', 'Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978059/9780593198643-l.jpg,"THE MAN BAN (LATE EXPECTATIONS, BK. 2)","Marsh, Nicola",Paperback,$22.00,$3.75,3,9780593198643,Berkley Publishing Group,N/A,"8.23"" l x 5.49"" w x 1.06""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978038/9780380756261-l.jpg,MAN OF MY DREAMS,"Lindsey, Johanna",Pocket Books,$8.99,$2.00 $1.00,189,9780380756261,Avon Books,N/A,"6.77"" l x 4.17"" w x 1.18""","['Fiction', 'Romance']"
https://images.bookdepot.com/covers/large/isbn978149/9781496726681-l.jpg,"MANIC MONDAY, INC. (THE SUNDAY POTLUCK CLUB, BK. 3)","Storm, Melissa",Paperback,$18.95,$2.75 $2.37,9,9781496726681,Kensington Publishing Corporation,N/A,"8.22"" l x 5.48"" w x 0.94""","['Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978199/9781990259289-l.jpg,THE MANY DATES OF INDIGO,"Samuel, Amber D.",Paperback,$16.99,$3.00 $1.50,45,9781990259289,Wattpad Books,N/A,"8.22"" l x 5.27"" w x 0.90""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978059/9780593198506-l.jpg,"MAPLE LEAF HARVEST (MYSTIC CREEK, BK. 7)","Anderson, Catherine",Pocket Books,$8.99,$2.25 $1.13,119,9780593198506,Berkley Publishing Group,N/A,"6.67"" l x 4.17"" w x 1.32""","['Fiction', 'Romance', 'Fiction', 'Family Life']"
https://images.bookdepot.com/covers/large/isbn978076/9780764238024-l.jpg,"A MARK OF GRACE (SECRETS OF THE CANYON, BK. 3)","Woodhouse, Kimberley",Paperback,$16.99,$3.00 $2.87,42,9780764238024,Bethany House,N/A,"8.48"" l x 5.52"" w x 1.03""","['Fiction', 'Historical', 'Fiction', 'Romance', 'Fiction', 'Religious']"
https://images.bookdepot.com/covers/large/isbn978125/9781250836502-l.jpg,"MARLOWE BANKS, REDESIGNED","Firkins, Jacqueline",Paperback,$16.99,$3.00 $2.25,68,9781250836502,St. Martin's Griffin,N/A,"8.15"" l x 5.29"" w x 1.15""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
https://images.bookdepot.com/covers/large/isbn978166/9781668004753-l.jpg,THE MARRIAGE GAME,"Michaels, Fern",Pocket Books,$9.99,$2.50 $1.25,131,9781668004753,Pocket Books,N/A,"6.98"" l x 4.71"" w x 1.12""","['Fiction', 'Romance', 'Fiction', ""Women's Fiction""]"
https://images.bookdepot.com/covers/large/isbn978166/9781668012123-l.jpg,MARRIED FOR A MONTH,"Mallery, Susan",Pocket Books,$9.99,$2.50,92,9781668012123,Pocket Books,N/A,"7.48"" l x 4.15"" w x 0.93""","['Fiction', 'Romance', 'Fiction', 'Contemporary']"
